operator,origin_airport,destination_airport,airline,flight_number,aircraft_type,origin_time,origin_day_difference,destination_time,destination_day_difference,calendar,is_valid_from,is_valid_to,note_ja,date
,KIX,FUK,APJ,MM157,,16:00,,17:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,KIX,APJ,MM6158,,18:55,,20:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,FUK,APJ,MM6157,,17:35,,18:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,KIX,APJ,MM6158,,19:30,,20:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,NGS,APJ,MM171,,7:10,,8:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-6,10-13,17-30運航。",2022-05-28
,NGS,KIX,APJ,MM172,,9:05,,10:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-6,10-13,17-30運航。",2022-05-28
,KIX,NGS,APJ,MM175,,14:55,,16:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-3,5-30, 5/1-15,17-31, 6/1-19,21-30運航。",2022-05-28
,NGS,KIX,APJ,MM176,,16:50,,18:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-3,5-30, 5/1-15,17-31, 6/1-19,21-30運航。",2022-05-28
,KIX,KMI,APJ,MM181,,7:15,,8:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-6,10-13,17-30運航。",2022-05-28
,KMI,KIX,APJ,MM182,,9:05,,10:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-6,10-13,17-30運航。",2022-05-28
,KIX,KMI,APJ,MM189,,18:20,,19:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KMI,KIX,APJ,MM190,,20:10,,21:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,KOJ,APJ,MM191,,7:10,,8:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KOJ,KIX,APJ,MM192,,9:05,,10:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,KOJ,APJ,MM193,,11:20,,12:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KOJ,KIX,APJ,MM194,,13:25,,14:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,KOJ,APJ,MM197,,15:45,,17:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-6,10-13,17-30運航。",2022-05-28
,KOJ,KIX,APJ,MM198,,17:50,,19:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-6,10-13,17-30運航。",2022-05-28
,KIX,KOJ,APJ,MM199,,19:00,,20:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/1-3,5,7-10,12,14-17,19,21,23-24,26,28,30運航。",2022-05-28
,KOJ,KIX,APJ,MM200,,20:55,,22:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/1-3,5,7-10,12,14-17,19,21,23-24,26,28,30運航。",2022-05-28
,NRT,OIT,APJ,MM361,,10:15,,12:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OIT,NRT,APJ,MM362,,12:50,,14:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,OIT,APJ,MM6363,,14:10,,16:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OIT,NRT,APJ,MM6364,,16:45,,18:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,OIT,APJ,MM6363,,15:15,,17:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OIT,NRT,APJ,MM6364,,17:50,,19:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,KMI,APJ,MM6551,,8:50,,10:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/2運航。,2022-05-28
,KMI,NRT,APJ,MM6552,,11:35,,13:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/2運航。,2022-05-28
,NRT,KMI,APJ,MM6551,,9:40,,11:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/4運航。,2022-05-28
,KMI,NRT,APJ,MM6552,,12:25,,14:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/4運航。,2022-05-28
,NRT,KMI,APJ,MM553,,13:05,,15:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/3-7,10-14,17-21,24-28運航。",2022-05-28
,KMI,NRT,APJ,MM554,,15:50,,17:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/3-7,10-14,17-21,24-28運航。",2022-05-28
,NRT,NGS,APJ,MM351,,8:25,,10:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-5,10-12,17-19,21-26,28-30運航。",2022-05-28
,NGS,NRT,APJ,MM352,,11:20,,13:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-5,10-12,17-19,21-26,28-30運航。",2022-05-28
,NRT,NGS,APJ,MM353,,16:25,,18:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/1-3,5-10,12-21,23-27,29-30運航。",2022-05-28
,NGS,NRT,APJ,MM354,,19:20,,21:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/1-3,5-10,12-21,23-27,29-30運航。",2022-05-28
,NRT,CTS,APJ,MM561,,6:30,,8:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-4,10-13,17-20,24-27,30運航。",2022-05-28
,CTS,NRT,APJ,MM562,,7:50,,9:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM563,,7:30,,9:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM566,,9:00,,10:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-4,10-13,17-20,24-27,30運航。",2022-05-28
,NRT,CTS,APJ,MM565,,8:00,,9:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM568,,10:30,,12:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM567,,9:30,,11:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM570,,11:00,,12:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM571,,11:30,,13:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM572,,12:00,,13:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM579,,15:00,,16:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM576,,14:00,,15:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM599,,15:50,,17:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-3,29-30, 5/1-8運航。",2022-05-28
,CTS,NRT,APJ,MM584,,18:25,,20:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-3,29-30, 5/1-8運航。",2022-05-28
,NRT,CTS,APJ,MM581,,16:30,,18:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM586,,19:20,,21:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM585,,18:30,,20:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3,5-6,10,12-13,17,19-20,22-27運航。",2022-05-28
,CTS,NRT,APJ,MM588,,20:15,,21:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,CTS,APJ,MM589,,20:10,,22:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,NRT,APJ,MM590,,21:00,,22:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3,5-6,10,12-13,17,19-20,22-27運航。",2022-05-28
,NRT,KUH,APJ,MM591,,13:40,,15:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-5,8-12,15-19,22-26,28-30,  5/1-10,13-17,20-24,2731, 6/3-5,7,10-14,17-21,23-28,30運航。",2022-05-28
,KUH,NRT,APJ,MM592,,16:15,,18:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-5,8-12,15-19,22-26,28-30,  5/1-10,13-17,20-24,2731, 6/3-5,7,10-14,17-21,23-28,30運航。",2022-05-28
,NRT,MMB,APJ,MM593,,12:55,,15:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,6-11,13-18,20-25,27-30, 5/1-9,11-16,18-23,2530,  6/2-6,9-13,16-19,21,23-26,28,30運航。",2022-05-28
,MMB,NRT,APJ,MM594,,15:40,,17:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,6-11,13-18,20-25,27-30, 5/1-9,11-16,18-23,2530,  6/2-6,9-13,16-19,21,23-26,28,30運航。",2022-05-28
,NRT,FUK,APJ,MM519,,7:10,,9:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-6,10-13,17-30運航。",2022-05-28
,FUK,NRT,APJ,MM518,,7:25,,9:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,FUK,APJ,MM521,,8:40,,10:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,NRT,APJ,MM520,,10:00,,12:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-6,10-13,17-30運航。",2022-05-28
,NRT,FUK,APJ,MM523,,10:10,,12:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,NRT,APJ,MM522,,12:55,,15:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,FUK,APJ,MM6523,,11:10,,13:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,4/29運航。,2022-05-28
,FUK,NRT,APJ,MM6522,,13:55,,15:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,4/29運航。,2022-05-28
,NRT,FUK,APJ,MM525,,14:10,,16:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,NRT,APJ,MM524,,17:00,,19:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,FUK,APJ,MM527,,16:55,,19:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/2-6,9-13,16-20,23-27,30運航。",2022-05-28
,FUK,NRT,APJ,MM526,,19:40,,21:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/2-6,9-13,16-20,23-27,30運航。",2022-05-28
,NRT,FUK,APJ,MM529,,18:50,,20:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,NRT,APJ,MM528,,20:25,,22:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,OKA,APJ,MM281,,7:10,,9:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,FUK,APJ,MM282,,9:40,,11:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,OKA,APJ,MM283,,8:55,,10:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/3-4,6-7,9-14,16-30運航。",2022-05-28
,OKA,FUK,APJ,MM284,,11:25,,13:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/3-4,6-7,9-14,16-30運航。",2022-05-28
,FUK,OKA,APJ,MM287,,11:55,,13:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,FUK,APJ,MM286,,14:05,,15:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,OKA,APJ,MM289,,16:55,,18:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/3,5-6,9-10,12-13,16-30運航。",2022-05-28
,OKA,FUK,APJ,MM288,,18:35,,20:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,OKA,APJ,MM291,,17:55,,19:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,FUK,APJ,MM292,,19:30,,21:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-30, 5/1-31, 6/3,5-6,9-10,12-13,16-30運航。",2022-05-28
,SOJ,CTS,APJ,MM411,,9:00,,10:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,SOJ,APJ,MM412,,9:35,,10:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,SOJ,CTS,APJ,MM413,,14:20,,15:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,SOJ,APJ,MM416,,13:40,,14:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,SOJ,CTS,APJ,MM417,,18:45,,20:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,SOJ,APJ,MM418,,16:00,,17:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,ISG,APJ,MM295,,12:25,,14:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,ISG,FUK,APJ,MM296,,15:10,,17:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,ASJ,APJ,MM6541,,7:30,,10:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,ASJ,NRT,APJ,MM6542,,10:50,,13:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,ASJ,APJ,MM541,,10:10,,12:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,ASJ,NRT,APJ,MM542,,13:30,,15:40,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,ASJ,APJ,MM6543,,13:30,,16:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,ASJ,NRT,APJ,MM6544,,16:50,,19:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,OKA,APJ,MM501,,7:20,,10:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,NRT,APJ,MM500,,6:45,,9:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/28-31,  4/1-4,29-30, 5/1-9, 6/25-27運航。",2022-05-28
,NRT,OKA,APJ,MM503,,8:10,,11:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,NRT,APJ,MM502,,11:05,,13:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,OKA,APJ,MM6503,,9:45,,12:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/1運航。,2022-05-28
,OKA,NRT,APJ,MM504,,12:05,,14:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,OKA,APJ,MM505,,15:25,,18:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,NRT,APJ,MM6506,,13:45,,16:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,5/1運航。,2022-05-28
,NRT,OKA,APJ,MM507,,16:05,,19:10,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/12,17,19,23-30運航。",2022-05-28
,OKA,NRT,APJ,MM508,,18:35,,21:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,OKA,APJ,MM509,,19:50,,22:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-3,28-30, 5/1-8, 6/24-26運航。",2022-05-28
,OKA,NRT,APJ,MM510,,19:50,,22:30,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/12,17,19,23-30運航。",2022-05-28
,NRT,ISG,APJ,MM531,,7:20,,10:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,ISG,NRT,APJ,MM532,,11:35,,15:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NRT,ISG,APJ,MM535,,14:30,,18:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,ISG,NRT,APJ,MM536,,18:45,,22:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,OKA,APJ,MM271,,11:10,,14:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,CTS,APJ,MM272,,16:00,,19:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,FUK,CTS,APJ,MM6455,,10:25,,12:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,4/29運航。,2022-05-28
,CTS,FUK,APJ,MM6456,,13:30,,16:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,4/29運航。,2022-05-28
,FUK,CTS,APJ,MM455,,11:25,,13:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,FUK,APJ,MM456,,17:00,,19:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,SOJ,OKA,APJ,MM421,,10:55,,14:05,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,SOJ,APJ,MM422,,15:10,,17:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NGO,CTS,APJ,MM461,,7:00,,8:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,NGO,APJ,MM462,,10:00,,11:50,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NGO,CTS,APJ,MM463,,13:35,,15:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,NGO,APJ,MM464,,14:45,,16:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NGO,CTS,APJ,MM465,,17:40,,19:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,CTS,NGO,APJ,MM466,,20:45,,22:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NGO,SOJ,APJ,MM491,,8:00,,9:15,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,SOJ,NGO,APJ,MM494,,17:50,,19:00,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NGO,OKA,APJ,MM481,,7:20,,9:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31, 4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730,  6/3-6,10-13,17-30運航。",2022-05-28
,OKA,NGO,APJ,MM482,,10:25,,12:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,"3/27-31,  4/1-4,8-11,15-18,22-25,28-30, 5/1-9,13-16,20-23,2730, 6/3-6,10-13,17-30運航。",2022-05-28
,NGO,OKA,APJ,MM483,,9:00,,11:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,NGO,APJ,MM484,,12:15,,14:25,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NGO,OKA,APJ,MM485,,15:30,,17:55,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,OKA,NGO,APJ,MM486,,19:10,,21:20,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,NGO,ISG,APJ,MM487,,12:50,,15:35,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,ISG,NGO,APJ,MM488,,16:15,,18:45,,日月火水木金土,2022-03-27T00:00:00+09:00,2022-06-30T23:59:59+09:00,,2022-05-28
,KIX,NGS,APJ,MM171,,7:10,,8:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGS,KIX,APJ,MM172,,9:05,,10:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,KIX,NGS,APJ,MM175,,14:55,,16:10,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,NGS,KIX,APJ,MM176,,16:50,,18:00,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/1-31,  8/1-7,9-31のみ運航",2022-05-28
,KIX,CTS,APJ,MM101,,6:30,,8:30,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/1-4,8-11,15-18,22-25,29-31, 8/1-7,9-31のみ運航",2022-05-28
,CTS,KIX,APJ,MM102,,9:10,,11:25,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,"7/1-4,8-11,15-18,22-25,29-31, 8/1-7,9-31のみ運航",2022-05-28
,KIX,CTS,APJ,MM103,,8:15,,10:15,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
,CTS,KIX,APJ,MM128,,11:40,,13:55,,日月火水木金土,2022-07-01T00:00:00+09:00,2022-08-31T23:59:59+09:00,,2022-05-28
